Title,Reviews,Sold,Original Price,Store Name,Store City,Description,Order Processing,Positive Feedback,Total Feedback,Product URL
,,,,,,,,,,https://www.bukalapak.com/u/citrakomputer01
,,,,,,,,,,https://www.bukalapak.com/u/duniacomputerdanservice
Mechanical Keyboard PBT Pudding Keycaps Redragon SCARAB A130 Keycaps ,,,Rp108.000,Multi Komputer,Jakarta Barat,SETIAP PEMBELIAN REDRAGON SCARAB A130 FREE LOGAM MULIA 24 KARATSELAMA PERSEDIAAN MASIH ADABURUAN CEKOUT !!!!REDRAGON SCARAB A130 FOR KEYBOARDFor 104 Key mechanical keyboardsDouble shot PBT Pudding keycapsInclude key-puller,± 14 jam,20.779 Feedback Positif,dari 20.800 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hg2qp7-jual-mechanical-keyboard-pbt-pudding-keycaps-redragon-scarab-a130-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/transamin
Keycaps Mechanical Keyboard Akko Herb Garden | OSA Profile 187 Keycaps Set PBT Double Shot ,,,Rp799.000,Gaming Distro,Jakarta Pusat,"Hi, Welcome to GAMING DISTRO - Authorized Dealer AkkoProduk ini 100% Original by AkkoHarap untuk menanyakan stok sebelum orderPengiriman via Ojek-Online harap konfirmasi ke kita dulu sebelum checkoutHarap Lakukan video unboxing (tanpa cut/edit) dari ketika paket diterima guna memudahkan & memberikan info valid saat pelaporan barang jika terdapat kendalaAkko OSA Keycap Set Herb Garden - KeycapsTech specs:187 Keys TotalOSA ProfilePBT Double ShotSuitable For Any Layout",± 1-2 hari,1.216 Feedback Positif,dari 1.275 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hh02ua-jual-keycaps-mechanical-keyboard-akko-herb-garden-osa-profile-187-keycaps-set-pbt-double-shot
,,,,,,,,,,https://www.bukalapak.com/u/multi_komputer_398934
Keyboard Fantech Shikari K515 K-515 Transparan Keycaps Membran Gaming ,,,Rp95.000,Callista Distribution,Jakarta Pusat,Seluruh produk yang kami jual merupakan :100% Original100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Specification :Transparent Cover & KeycapsKeycaps for better lighting effect (RGB Rainbow)Rubberdome SwitchAdjustable HeightNumber of Key 104 KeysSwitch Type MembraneAnti Ghosting 6 KeysWired ConectionSize : 440x130x30 mmWeight 429.9 g,± 16 jam,6.342 Feedback Positif,dari 6.629 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hpx36m-jual-keyboard-fantech-shikari-k515-k-515-transparan-keycaps-membran-gaming
GAMEN Titan III Mechanical Pluggable Switch Blue Gaming Keyboard Wired RGB LED Light PBT Keycaps Original For PC Laptop- Garansi 1 Tahun ,3 Ulasan,3 Terjual,Rp500.000,Gamen Official Store,Jakarta Utara,"Keunggulan:Outemu Blue Switch, tombol yang kuat dengan ketahanan 50 juta kaliSwappable 3 pin switch Kualitas Switch A+16 mode warna RGB backlight, suasana bermain game jadi lebih menyenangkanPoros mekanis yang dapat dipasang66 tombol dengan letak yang ringkasErgonomic design sehingga bermain lebih nyamanKeycaps bahan PBT, kuat dan tahan lama daripada bahan ABSDilengkapi 2 kaki anti slipCocok untuk gamer, pekerja kantor sekolah dan lain-lainSilahkan Bertanya Ke Costumer Service Kami Mengenai Produk^^Spesifikasi:*Model                 : Titan III*Number of keys : 66*Switch              : Blue (pluggable)*Input              : 5V 180maKelengkapan1x Keyboard Titan IIIKetentuan garansi:Garansi tidak berlaku jika:a.Tidak ditemukan adanya kerusakanb.Kerusakan disebabkan oleh faktor luar/di luar kuasac.Kerusakan akibat dari kesalahan pemakaian (terjatuh, tergores, ternoda, pecah, terkena air, dll.)Syarat klaim:a.Unit masih dalam masa garansi dan sesuai dengan kebijakan garansi yang telah ditetapkanb.Kelengkapan dari unit harus disertai secara lengkap (dus, kabel charger, buku manual, kartu garansi, dll)c.Dilengkapi dengan nota pembelian (print out history pembelian) dan informasi kerusakan unit *Note: Hubungi customer service kami melalui layanan chat, untuk mengetahui prosedur klaim Retur atau Garansi lebih lanjut.",± 1-2 hari,90 Feedback Positif,dari 116 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4h97o5v-jual-gamen-titan-iii-mechanical-pluggable-switch-blue-gaming-keyboard-wired-rgb-led-light-pbt-keycaps-original-for-pc-laptop-garansi-1-tahun
Keycaps Mechanical Keyboard Akko Clear White V2 | ASA Profile 155 Keycaps Set ,,,Rp389.000,Gaming Distro,Jakarta Pusat,"Hi, Welcome to GAMING DISTRO - Authorized Dealer AkkoProduk ini 100% Original by AkkoHarap untuk menanyakan stok sebelum orderPengiriman via Ojek-Online harap konfirmasi ke kita dulu sebelum checkoutHarap Lakukan video unboxing (tanpa cut/edit) dari ketika paket diterima guna memudahkan & memberikan info valid saat pelaporan barang jika terdapat kendalaAkko ASA Clear Keycaps Set V2 WhiteASA Profile Transparent Keycaps for Premium RGB ExperiencesPolycarbonate Keycaps with Printed CharactersComes with Mac Modifiers, 1u, 1.75u and 2u shift and Split SpacebarsDisclaimers: Characters on the ASA Clear keycaps are made through UV printing process with wear-resistant and scratch-resistant tests, and are not easily wiped off. However, large and consistent amounts of hand sweat, oil or chemical composition may still damage the characters. Please also pay attention to fingernail scrapes.Tech specs:155 Keys TotalASA ProfilePC WIth Printed",± 1-2 hari,1.216 Feedback Positif,dari 1.275 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hh02s1-jual-keycaps-mechanical-keyboard-akko-clear-white-v2-asa-profile-155-keycaps-set
Keyboard Fantech SHIKARI K515 Keycaps Transparant Keyboard Gaming RGB ,,,Rp115.000,lisensiantivirus,Bandar Lampung,"Advance Anti GhostingShikari K515 merupakan keyboard yang siap mendukung para gamers dalam menghadapiberbagai persaingan. Kamu bisa maksimalkan penggunaan jari untuk menjalankan berbagaiaksi favorit kamu di dalam game secara mudah tanpa terjadi masalah apapun.Transparent Cover and Keycaps For Better Lighting EffectKeyboard ini memiliki tampilan memukau dengan case transparan yang kekinian untukmenyempurnakan setup kamu. Transparan hingga bagian keycaps yang membuat lampu RGBkeyboard tampak lebih jelas dan nyata sehingga memberikan kesan gaming yang lebih kuat.Keys LifetimeK515 juga telah dilengkapi dengan switch yang mampu bertahan hingga 8 juta klik untukmemaksimalkan penggunaan jangka panjang.Rubberdome SwitchesRubber dome switch merupakan switch yang sedang tren di kalangan keyboard-keyboardgaming jaman sekarang.Lighting EffectSudah dilengkapi dengan lampu RGB yang memiliki 2 mode diantaranya rainbow mode danbreathing mode. Kamu bisa pilih dan sesuaikan mode RGB dengan mood dan gaya kamu.Multimedia ControlKamu bisa atur audio dengan mudah karena keyboard ini memiliki tombol-tombol yangberfungsi sebagai multimedia control. Tidak perlu lagi menggunakan pengaturan audio padalayar komputer, kamu bisa langsung mengendalikan audio ataupun video cukup menggunakan tombol-tombol yang telah disediakan keyboard K515.Adjustable HeightTerdapat kaki tambahan pada bagian bawah keyboard sehingga kamu bisa mengaturketinggian dan kemiringan keyboard hingga posisi ternyaman.",± 14 jam,378 Feedback Positif,dari 385 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hqh7a1-jual-keyboard-fantech-shikari-k515-keycaps-transparant-keyboard-gaming-rgb
SHIKARI K515 RGB Gaming keyboard with transparent keycaps ,,,Rp109.000,JS_Kom,Surabaya,Specification :Transparancy CoverKeycaps for better lighting effectRubberdome SwitchAdjustable HeightNumber of Key 104 KeysSwitch Type MembraneAnti Ghosting 6 KeysWired ConectionSize : 440x130x30 mmWeight 429.9 g,± 15 jam,9.046 Feedback Positif,dari 9.158 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hpuj9s-jual-shikari-k515-rgb-gaming-keyboard-with-transparent-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/js_kom
Keyboard Gaming HP K120 - Membrane Keyboard With Chocolate Keycaps RGB ,,,Rp165.000,Serbaserbi Label,Jakarta Pusat,"Specifications :Connection type : USB WiredKey Route : 2.0mmKey Force : 60g  10gKey life : Up to 10 million cyclesRated voltage/ current : DC 5V/<150mAUnpackaged Product Dimension : 416(L) x 152.6(W) x 25.9(H)0.2mmCable Length : 1.6mSupported Operating Systems : Windows XP/ Windows7/ Windows8/ Windows10Features :User-friendly design with a set of back-light control function keys, gaming function keys and multimedia keys coorporated with FN keys.Full-size, membrane keyboard provides increased productivity.Fn+1 combination backlight key, three backlights of constant light/breathing/heartbeat after pressing FN+1 button three times.Garansi Distributor 1 Tahun",± 12 jam,80 Feedback Positif,dari 85 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hqwhqv-jual-keyboard-gaming-hp-k120-membrane-keyboard-with-chocolate-keycaps-rgb
Keyboard Gaming Altec Lansing ALGK-8404 - RGB Blue Switch Ten Key Less Mechanical Keyboard - White & Grey Keycaps ,1 Ulasan,1 Terjual,Rp699.000,Altec Lansing Official,Jakarta Pusat,"Elevate Your Lifestyle with Altech Lansing GamingSELAMA BARANG DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Fitur :Desain bergaya dengan panel logam one-piece, tahan karat, tahan gores.Keycaps injeksi dua warna yang tahan lama dan anti pudar.Mendukung mode 6-key dan N-key opsional.Mode tidur cerdas: tuan rumah memasuki keadaan tidur atau siaga ketika fungsi lampu latar dimatikan, dan tuan rumah melanjutkan mode sebelumnya setelah dimulai.Keyboard memiliki serangkaian tombol fungsi pintasan yang umum digunakan bersama dengan Fn.Spesifikasi :Keyboard MechanicalWarna Keycaps : Putih Abu (Lebih Dominan Abu)Konektivitas: USB BerkabelJumlah kunci: 87/88/89Umur kunci: 60 juta klikNilai tegangan/arus: DC 5V /150mABerat produk: 0,703kgUkuran produk: 325(L) x 128,69 (L) x 37,16 (T) mmPlatform operasi: Windows 2000, WIN XP, WIN7, WIN8, WIN10Garansi 1 Tahun",± 20 jam,110 Feedback Positif,dari 119 feedback,https://www.bukalapak.com/p/g-komputer/g-aksesoris/g-keyboard/4gtnc64-jual-keyboard-gaming-altec-lansing-algk-8404-rgb-blue-switch-ten-key-less-mechanical-keyboard-white-grey-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/callista_bution
Redragon PBT Keycaps Mechanical Keyboard Pink 104 Keys - A133 ,,,Rp380.000,Redragon Indonesia,Jakarta Utara,"Univeral Keycaps with both standard and non-standard bottom row keycap sets to fit most mechanical keyboards, compatible with all Redragon mechanial keyboards.104 Keys Set with Standard US ANSI Layout works on 104 keys, tenkeyless, and 60% mini keyboards.Gradient Color Design with shine through font, with lights to make the mechanical keyboard RBG lighting effect more dazzling.High-grade doubleshot PBT material with a sturdy, textured finish, extra-thick key walls provides maxinum durability and solid key presses.OEM/Cherry Profile, the enhanced arc and keycap-finger contact area to bring more comfortable typing, included keycap puller is easily to pull any keycap out with ease and flexible.",± 1-2 hari,23 Feedback Positif,dari 29 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hoffrm-jual-redragon-pbt-keycaps-mechanical-keyboard-pink-104-keys-a133
,,,,,,,,,,https://www.bukalapak.com/u/jesicazx
Keycaps Keyboard Mekanik PBT Doubleshot 108 Keys ,,,Rp81.000,FiGi Retail Grosir,Jakarta Barat,">> Harap Chat Admin FIGI Store Terlebih Dahulu Sebelum Order dan VIDEOkan proses UNBOXING paket <<Kondisi: BARU/NEWGaransi: No Warranty Varian: GrayKELENGKAPAN: 1 x Readson Keycaps Pudding Mechanical Keyboard PBT Doubleshot 108 Keys - RD-10FITUR: Desain Transparan Maksimalkan CahayaKeycaps Readson memiliki lapisan transparan, dirancang khusus untuk memaksimalkan efek pencahayaan RGB keyboard mechanical. Desain transparan memungkinkan cahaya LED dari setiap tombol menyebar dengan sempurna, menciptakan tampilan yang menawan.Material Kualitas Terbaikterbuat dari material PBT (Polybutylene Terephthalate), yang dikenal dengan ketahanan dan daya tahan yang tinggi. Menggunakan metode doubleshot untuk proses mencetak karakter pada keyboard, memastikan karakter pada keycaps tetap jelas dan tidak cepat pudar seiring waktu.Kompatibilitas UniversalKeycaps pudding dirancang dalam layout 108 keys, yang merupakan layout standar untuk sebagian besar keyboard mechanical. Untuk kecocokan switch, keycaps Readson hanya kompatibel dengan MX switch saja. Sebelum membelinya, pastikan layout keyboard dan switch keyboard mechanical Anda kompatibel dengan spesifikasi yang tersedia.KETERANGAN: Material: PBT (Polybutylene Terephthalate)Lain-lain: Layout Keyborad: 108 KeysKecocokan: MX Switch7CKY11GY",± 13 jam,8.015 Feedback Positif,dari 8.531 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hr1111-jual-keycaps-keyboard-mekanik-pbt-doubleshot-108-keys
GAMEN Titan III Mechanical Pluggable Switch Blue Gaming Keyboard Wired RGB LED Light PBT Keycaps - Garansi Resmi 1 Tahun ,,,Rp315.000,MAVIC_STORE,Jakarta Barat,"BARU DAN ORIGINAL 100%GARANSI RESMI 1 TAHUN #DijaminOri #DijaminResmi #DijaminBergaransiSpesifikasi:Brand : GAMENModel : Titan IIINumber of keys : 63Switch : Blue (pluggable)Input : 5V 180maColor : Black + Grey / Grey+BlackKeunggulan:Outemu Blue Switch, tombol yang kuatdengan ketahanan 50 juta kaliSwappable 3 pin switch Kualitas Switch A+16 mode warna RGB backlight, suasana bermain game jadi lebih menyenangkanPoros mekanis yang dapat dipasang66 tombol dengan letak yang ringkasErgonomic design sehingga bermain lebih nyamanKeycaps bahan PBT, kuat dan tahan lama daripada bahan ABSDilengkapi 2 kaki anti slipCocok untuk gamer, pekerja kantor sekolah dan lain-lainKelengkapan1 x Keyboard Titan IIIKetentuan garansi / Komplain : Garansi / Komplain tidak berlaku jika: a. Tidak ditemukan adanya kerusakan b. Kerusakan disebabkan oleh faktor luar/di luar kuasa c. Pembelian Produk tidak disertakan dengan pembelian extra bubble wrap.d. Kerusakan akibat dari kesalahan pemakaian (terjatuh, tergores, ternoda, pecah, terkena air, dll.)e. Tidak menyertakan Video Unboxing saat Pembukaan paketSyarat klaim Garansi: a. WAJIB MENYERTAKAN VIDEO UNBOXING SAAT PEMBUKAAN PAKET.b. Unit masih dalam masa garansi dan sesuai dengan kebijakan garansi yang telah ditetapkan c. Kelengkapan dari unit harus disertai secara lengkap (dus, kabel charger, buku manual, kartu garansi, dll) d. Pembelian Produk Yang disertakan dengan pembelian extra bubble wrap (Apabila Produk Di terima Pecah / Retak).e. Dilengkapi dengan nota pembelian (print out history pembelian) dan informasi kerusakan unit *Note: Hubungi customer service kami melalui layanan chat, untuk mengetahui prosedur klaim Return atau Garansi lebih lanjut.",± 18 jam,105 Feedback Positif,dari 121 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4h9zes4-jual-gamen-titan-iii-mechanical-pluggable-switch-blue-gaming-keyboard-wired-rgb-led-light-pbt-keycaps-garansi-resmi-1-tahun
,,,,,,,,,,https://www.bukalapak.com/u/figi_shop
GAMEN GMK01 Keycaps For MX Mechanical Keyboard ,,,Rp86.900,Kenzo_store,Surabaya,"SpesifikasiMerek : GamenModel : GMK01 Warna : Pink+WhiteKeys : 104 ( termasuk key puller)DeskripsiWarna lucu desain manis senada dengan warna merah bunga sakuraBahan PBT dengan injeksi 2 warna, lebih kuat dan tidak berminyakKompatibel dengan keyboard mekanik MXKompatibel untuk umum tombol pendek maupun stabilizer satellite pada tombol panjang**Note : Hanya Keycapsnya saja tidak termasuk keyboard",± 13 jam,252 Feedback Positif,dari 271 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hq2b5a-jual-gamen-gmk01-keycaps-for-mx-mechanical-keyboard
Keyboard Gaming Altec Lansing ALGK-8404 - RGB Blue Switch Ten Key Less Mechanical Keyboard - Grey & White Keycaps ,1 Ulasan,1 Terjual,Rp699.000,Altec Lansing Official,Jakarta Pusat,"Elevate Your Lifestyle with Altech Lansing GamingSELAMA BARANG DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Fitur :Desain bergaya dengan panel logam one-piece, tahan karat, tahan gores.Keycaps injeksi dua warna yang tahan lama dan anti pudar.Mendukung mode 6-key dan N-key opsional.Mode tidur cerdas: tuan rumah memasuki keadaan tidur atau siaga ketika fungsi lampu latar dimatikan, dan tuan rumah melanjutkan mode sebelumnya setelah dimulai.Keyboard memiliki serangkaian tombol fungsi pintasan yang umum digunakan bersama dengan Fn.Spesifikasi :Keyboard MechanicalWarna Keycaps : Abu Putih (Lebih Dominan Putih)Konektivitas: USB BerkabelJumlah kunci: 87/88/89Umur kunci: 60 juta klikNilai tegangan/arus: DC 5V /150mABerat produk: 0,703kgUkuran produk: 325(L) x 128,69 (L) x 37,16 (T) mmPlatform operasi: Windows 2000, WIN XP, WIN7, WIN8, WIN10Garansi 1 Tahun",± 20 jam,110 Feedback Positif,dari 119 feedback,https://www.bukalapak.com/p/g-komputer/g-aksesoris/g-keyboard/4gtnbmj-jual-keyboard-gaming-altec-lansing-algk-8404-rgb-blue-switch-ten-key-less-mechanical-keyboard-grey-white-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/kenzostore785
Robot Workmate II Mechanical Keyboard Gaming 94 Keys PBT Keycaps ,,,Rp310.000,ARLLIS STORE,Denpasar,"Robot Workmate II Mechanical Keyboard Gaming 94 Keys PBT KeycapsKeunggulan:94 Compact LayoutPort USB-C dan Outemu yang dapat dilepasKualitas Switch A+Colorful backlight effect, ubah dan sesuaikan efek lampu kapan saja60% tata letak yang rapat, kecil, hemat ruang dan tidak memakan ruang desktop, mudah dibawaKabel dan tombol terpisahPoros mekanis yang dapat dicolokkan dan disesuaikan dengan kenyamanan andaErgonomic design sehingga mengetik lebih nyamanMenggunakan bahan yang kuat, tahan korosi, bertekstur halus dan tidak memudarSpesifikasi:Model : WORKMATE IISize : 29103cmNumber of keys : 94Switch : BlueInput : 5V 180maWired Interface : USBLength of the wire : 1.5mWeight : 3.75KGSystem supports : Windows, MAC, OS, ChromeKelengkapan:1x Keyboard WORKMATE IIPRODUK 100% ORIGINAL ROBOT.Garansi 1Tahun.Ketentuan Garansi:Garansi tidak berlaku jika:a.Tidak ditemukan adanya kerusakanb.Kerusakan disebabkan oleh faktor luar/di luar kuasac.Kerusakan akibat dari kesalahan pemakaian (terjatuh, tergores, ternoda, pecah, terkena air, dll.)Syarat klaim:a.Unit masih dalam masa garansi dan sesuai dengan kebijakan garansi yang telah ditetapkanb.Kelengkapan dari unit harus disertai secara lengkap (dus, kabel charger, buku manual, kartu garansi, dll)c.Dilengkapi dengan nota pembelian (print out history pembelian) dan informasi kerusakan unit.Be a smart buyer",± 7 jam,32 Feedback Positif,dari 32 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hrqhkd-jual-robot-workmate-ii-mechanical-keyboard-gaming-94-keys-pbt-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/gamenofficialstore
,,,,,,,,,,https://www.bukalapak.com/u/serbaserbilabel
Keyboard Gaming Altec Lansing ALGK-8404 - RGB Blue Switch Ten Key Less Mechanical Keyboard - White & Pink Keycaps ,2 Ulasan,2 Terjual,Rp699.000,Altec Lansing Official,Jakarta Pusat,"Elevate Your Lifestyle with Altech Lansing GamingSELAMA BARANG DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Fitur :Desain bergaya dengan panel logam one-piece, tahan karat, tahan gores.Keycaps injeksi dua warna yang tahan lama dan anti pudar.Mendukung mode 6-key dan N-key opsional.Mode tidur cerdas: tuan rumah memasuki keadaan tidur atau siaga ketika fungsi lampu latar dimatikan, dan tuan rumah melanjutkan mode sebelumnya setelah dimulai.Keyboard memiliki serangkaian tombol fungsi pintasan yang umum digunakan bersama dengan Fn.Spesifikasi :Keyboard MechanicalWarna Keycaps : Putih Pink (Lebih Dominan Pink)Konektivitas: USB BerkabelJumlah kunci: 87/88/89Umur kunci: 60 juta klikNilai tegangan/arus: DC 5V /150mABerat produk: 0,703kgUkuran produk: 325(L) x 128,69 (L) x 37,16 (T) mmPlatform operasi: Windows 2000, WIN XP, WIN7, WIN8, WIN10Garansi 1 Tahun",± 20 jam,110 Feedback Positif,dari 119 feedback,https://www.bukalapak.com/p/g-komputer/g-aksesoris/g-keyboard/4gtnbtg-jual-keyboard-gaming-altec-lansing-algk-8404-rgb-blue-switch-ten-key-less-mechanical-keyboard-white-pink-keycaps
Keyboard Gaming Altec Lansing ALGK-8404 - RGB Blue Switch Ten Key Less Mechanical Keyboard - Pink & White Keycaps ,,,Rp699.000,Altec Lansing Official,Jakarta Pusat,"Elevate Your Lifestyle with Altech Lansing GamingSELAMA BARANG DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Fitur :Desain bergaya dengan panel logam one-piece, tahan karat, tahan gores.Keycaps injeksi dua warna yang tahan lama dan anti pudar.Mendukung mode 6-key dan N-key opsional.Mode tidur cerdas: tuan rumah memasuki keadaan tidur atau siaga ketika fungsi lampu latar dimatikan, dan tuan rumah melanjutkan mode sebelumnya setelah dimulai.Keyboard memiliki serangkaian tombol fungsi pintasan yang umum digunakan bersama dengan Fn.Spesifikasi :Keyboard MechanicalWarna Keycaps : Pink Putih (Lebih Dominan Putih)Konektivitas: USB BerkabelJumlah kunci: 87/88/89Umur kunci: 60 juta klikNilai tegangan/arus: DC 5V /150mABerat produk: 0,703kgUkuran produk: 325(L) x 128,69 (L) x 37,16 (T) mmPlatform operasi: Windows 2000, WIN XP, WIN7, WIN8, WIN10Garansi 1 Tahun",± 20 jam,110 Feedback Positif,dari 119 feedback,https://www.bukalapak.com/p/g-komputer/g-aksesoris/g-keyboard/4gtnbys-jual-keyboard-gaming-altec-lansing-algk-8404-rgb-blue-switch-ten-key-less-mechanical-keyboard-pink-white-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/i_gede_ari_sudana
120Pcs O-Ring Rubber Mechanical Keyboard Dampeners Switch Ring Keycaps ,,,Rp25.000,Babanana Store,Jakarta Utara,Harga di atas untuk 1 set (isi 120pcs)Ukuran ada di fotoWarna : Hitamukuran bisa cek di foto ke-2Rubber O-Ring ini digunakan pada keyboard mechanical keyboard. Dengan O-Ring ini membuat ketikan keyboard Anda semakin empuk karena terdapat bantalan karet yang membal saat diketik.Dumper O-Ring ini juga membuat suara ketikan menjadi sedikit berkurang.FeaturesDengan dumper O-Ring ini maka keyboard Anda akan semakin empuk dan suara yang dihasilkansedikit berkurang.Easy To InstallRubber O-Ring ini dipasang pada bagian bawah keycap. Pemasangan sangat mudah dan dapatdilepas kembali jika tidak ingin digunakan.,± 14 jam,10.484 Feedback Positif,dari 10.571 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hie1j1-jual-120pcs-o-ring-rubber-mechanical-keyboard-dampeners-switch-ring-keycaps
Keyboard Mouse Combo Altec Lansing ALGC-8264 - Membrane Keyboard dengan Choclate Keycaps & 6400DPI Mouse USB Kabel ,4 Ulasan,4 Terjual,Rp399.000,Altec Lansing Official,Jakarta Pusat,"Elevate Your Lifestyle with Altech Lansing GamingSELAMA BARANG DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Cholocate keycaps pas jari dengan kerja sama yang halus dan nyaman.3 jenis lampu latar keyboard -Hijau/Biru/Ungu dapat disesuaikan.Keyboard ini cocok untuk kantor dan game dengan desain tipis dan ringan.800-1600-2400-3600-4800-6400 DPI dapat beralih dengan warna yang berbeda.Tombol mekanis dengan suara klik yang tajam.Mouse :Metode transmisi: USB kabelDPI: 800-1600-2400-3200-4800-6400Jumlah tombol: 6Chip: SPCP199 V1.1Kekuatan tombol: 5515gUmur tombol: 1 juta klikNilai tegangan/arus: DC 5V /100mABerat produk: 140g (termasuk kabel)Ukuran produk: 116,5(L) x 63,3 (L) x 37,7 (T) mmPlatform operasi: Windows XP/Vista/7/8/10Keyboard :Kuantitas kunci: 104/105/106/107Chip: SPCP199 V1.1Kekuatan kunci: 457gMasa pakai tombol: 8 juta klikNilai tegangan/arus: DC 5V /300mABerat produk: 540g (termasuk kabel)Ukuran produk: 440(L) x 132 (L) x 27 (T) mmPlatform operasi: Windows XP/Vista/7/8/10Garansi 1 Tahun",± 20 jam,110 Feedback Positif,dari 119 feedback,https://www.bukalapak.com/p/g-komputer/g-gaming/g-mouse-keyboard-gaming/4gtncwd-jual-keyboard-mouse-combo-altec-lansing-algc-8264-membrane-keyboard-dengan-choclate-keycaps-6400dpi-mouse-usb-kabel
GAMEN Titan Elite Mechanical Pluggable Switch Blue Gaming Keyboard Wired RGB LED Light PBT Keycaps Original For PC Laptop - Garansi 1 Tahun ,12 Ulasan,14 Terjual,Rp500.000,Gamen Official Store,Jakarta Utara,"Keunggulan Titan Elite:Outemu Blue Switch, tombol yang kuat dengan ketahanan 50 juta kaliSwappable 3 pin switchKualitas Switch A+17 blacklight modes, dengan 5 level kecerahan yang dapat disesuaikanPoros mekanis yang dapat dicolokkan dan disesuaikan dengan kenyamanan andaMenekan 104 tombol secara bersamaan anti ghosting untuk performa permainan yang lebih baikErgonomic design sehingga bermain lebih nyamanMenggunakan bahan yang kuat, tahan korosi, bertekstur halus dan tidak memudarDilengkapi 2 kaki anti slipCocok untuk gamer, pekerja kantor sekolah dan lain-lainSilahkan Bertanya Ke Costumer Service Kami Mengenai Produk^^Spesifikasi:*Model : Titan Elite*Number of keys : 78*Switch : Blue (pluggable)*Input : 5V 200maKelengkapan1x Keyboard Titan IISilahkan Bertanya Ke Costumer Service Kami Jika Ingin Bertanya Mengenai Produk^^Ketentuan garansi:Garansi tidak berlaku jika:a.Tidak ditemukan adanya kerusakanb.Kerusakan disebabkan oleh faktor luar/di luar kuasac.Kerusakan akibat dari kesalahan pemakaian (terjatuh, tergores, ternoda, pecah, terkena air, dll.)Syarat klaim:a.Unit masih dalam masa garansi dan sesuai dengan kebijakan garansi yang telah ditetapkanb.Kelengkapan dari unit harus disertai secara lengkap (dus, kabel charger, buku manual, kartu garansi, dll)c.Dilengkapi dengan nota pembelian (print out history pembelian) dan informasi kerusakan unit*Note: Hubungi customer service kami melalui layanan chat, untuk mengetahui prosedur klaim Retur atau Garansi lebih lanjut.",± 1-2 hari,90 Feedback Positif,dari 116 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hhg8c7-jual-gamen-titan-elite-mechanical-pluggable-switch-blue-gaming-keyboard-wired-rgb-led-light-pbt-keycaps-original-for-pc-laptop-garansi-1-tahun
Keycaps cherry mx 8 keys wasd cursor abs with puller for keyboard mechanical ac0.3 ac 0.3 - key caps cap keycap ,,,Rp51.400,SR4E,Jakarta Utara,"Gaming key cap set for your mechanical keyboard with CHERRY MX switches. The high-quality key caps made of ABS plastic are fade-resistant with wear-resistant laser inscriptions. The key cap puller helps you to easily change the keys. Make it even better with the CHERRY AC 0.3 key caps.Key benefitsHigh-quality accessory: key caps for mechanical keyboards with CHERRY switchesMade of high quality, non-fade ABS plasticAbrasion-proof laser key cap inscriptionWith key cap puller for easy key cap replacementTechnical DataMaterial : ABS plasticLayout (country or language) : Product dependant, see table ""Models""Key colour : Product dependant, see table ""Models""Inscription technology : laseredWeight (product) : keys and puller:25gTotal weight (with packaging) : approx. 26gStorage Temperature : -20Cto 60COperating Temperature : 0Cto50CProduct approvals : China RoHSRequirements : keyboard with Original CHERRY MX switchesDelivery Volume :key caps (see table Models)key cap pullerDimensionPackaging:approx. 101 x 161 x 21mmReady !!",± 17 jam,6.339 Feedback Positif,dari 6.731 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hfm7ym-jual-keycaps-cherry-mx-8-keys-wasd-cursor-abs-with-puller-for-keyboard-mechanical-ac0-3-ac-0-3-key-caps-cap-keycap
